id,name,num_bedrooms,bedroom_type,num_of_beds,num_of_bathrooms,bathroom_type,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42682391,Boutique hotel in New York,1,bedroom,1,4,shared,Reservation Desk,Manhattan,Gramercy,40.73454,-73.98343,Private room,64,30,5,10/8/2023,0.19,24,272,2,
21752880,Condo in Brooklyn,2,bedrooms,2,2,baths,Alex,Brooklyn,Williamsburg,40.71903432,-73.9483524,Entire home/apt,495,30,12,10/8/2023,0.17,1,303,3,
48070762,Rental unit in The Bronx,1,bedroom,1,1,shared,Katira,Bronx,Kingsbridge,40.87194,-73.90307,Private room,38,30,3,10/8/2023,0.15,2,178,2,
42536123,Rental unit in Brooklyn,1,bedroom,1,1,bath,Lina,Brooklyn,Bedford-Stuyvesant,40.67859,-73.94757,Entire home/apt,105,30,3,10/8/2023,0.1,2,211,1,
840594,Rental unit in New York,1,bedroom,1,1,bath,Fiona,Manhattan,West Village,40.73095,-74.00657,Entire home/apt,320,30,11,10/8/2023,0.09,1,365,2,
7.81709E+17,Home in The Bronx,3,bedrooms,1,1,private,Leyssa,Bronx,Belmont,40.84822,-73.88528,Private room,45,30,55,10/7/2023,4.29,3,365,52,
5.77638E+17,Home in Queens,1,bedroom,2,1,bath,Paolo,Queens,Ridgewood,40.70848,-73.9172,Entire home/apt,200,30,76,10/7/2023,3.66,1,68,38,
52787863,Rental unit in Brooklyn,1,bedroom,2,1,bath,Gabriel,Brooklyn,Prospect-Lefferts Gardens,40.66149,-73.96155,Entire home/apt,164,30,87,10/7/2023,3.36,3,279,33,
7.41417E+17,Rental unit in New York,1,bedroom,1,1,shared,Javier,Manhattan,Harlem,40.81632,-73.95234,Private room,70,30,40,10/7/2023,2.76,2,247,31,
25313204,Rental unit in Brooklyn,2,bedrooms,3,1,bath,Carlene,Brooklyn,Bedford-Stuyvesant,40.6927,-73.94513,Entire home/apt,73,30,176,10/7/2023,2.61,8,365,4,
5.87208E+17,Rental unit in New York,6,bedrooms,6,2,baths,Bianca,Manhattan,Chinatown,40.71531,-73.99092,Entire home/apt,394,30,55,10/7/2023,2.59,3,0,21,
23935141,Rental unit in Brooklyn,3,bedrooms,4,1,bath,Jenna,Brooklyn,Flatbush,40.64706,-73.96962,Entire home/apt,315,30,166,10/7/2023,2.4,5,281,2,
6.5495E+17,Rental unit in Brooklyn,2,bedrooms,2,1,private,The Morency Group,Brooklyn,Canarsie,40.62995,-73.90399,Private room,135,30,36,10/7/2023,2.39,3,148,30,
7.46853E+17,Rental unit in The Bronx,1,bedroom,1,1,bath,Dyar,Bronx,Allerton,40.86777,-73.86018,Entire home/apt,100,30,30,10/7/2023,2.21,5,365,24,
8.15234E+17,Townhouse in Brooklyn,1,bedroom,1,1,bath,George,Brooklyn,Bedford-Stuyvesant,40.68617621,-73.93282948,Private room,115,30,23,10/7/2023,2.12,1,365,23,
48170918,Rental unit in Queens,2,bedrooms,3,1,bath,Dr. Tania,Queens,Ozone Park,40.68239,-73.84763,Entire home/apt,99,30,59,10/7/2023,2.07,2,270,20,
48676981,Rental unit in Brooklyn,1,bedroom,2,1,bath,Benjamin,Brooklyn,Park Slope,40.67718,-73.97533,Entire home/apt,199,30,69,10/7/2023,2.04,2,107,18,
7.68688E+17,Rental unit in Queens,1,bedroom,1,1,private,Jose,Queens,Flushing,40.75922,-73.83404,Private room,85,1000,27,10/7/2023,2.01,3,365,24,
8.29139E+17,Home in Queens,4,bedrooms,6,2,baths,Caroline,Queens,Springfield Gardens,40.65784,-73.75827,Entire home/apt,199,30,19,10/7/2023,1.94,3,344,19,
23135,Rental unit in Brooklyn,1,bedroom,1,1,private,Annette,Brooklyn,Carroll Gardens,40.67747,-74.00146,Private room,200,30,317,10/7/2023,1.91,4,365,21,
42311578,Rental unit in Brooklyn,1, Studio ,2,1,bath,Mathieu,Brooklyn,Carroll Gardens,40.68023,-74.00107,Entire home/apt,215,30,85,10/7/2023,1.85,1,169,3,
31913609,Townhouse in Brooklyn,2,bedrooms,3,1,bath,Bobby And Ruth,Brooklyn,Bedford-Stuyvesant,40.68512,-73.92291,Entire home/apt,230,30,106,10/7/2023,1.8,1,280,4,
6.6604E+17,Guest suite in Queens,1,bedroom,2,1,private,Jessica,Queens,Elmhurst,40.74312215,-73.87479544,Private room,70,30,29,10/7/2023,1.77,4,335,20,
7.66641E+17,Home in Brooklyn,1,bedroom,1,1.5,baths,Asia,Brooklyn,Bedford-Stuyvesant,40.6806381,-73.9392341,Private room,76,30,21,10/7/2023,1.59,2,88,17,
49791051,Home in Queens,3,bedrooms,3,1,bath,Nelson,Queens,Richmond Hill,40.70329,-73.82832,Entire home/apt,180,30,47,10/7/2023,1.56,1,365,12,
52336808,Rental unit in Brooklyn,2,bedrooms,3,1,bath,Sue,Brooklyn,Bedford-Stuyvesant,40.69471,-73.93963,Entire home/apt,190,30,33,10/7/2023,1.56,3,180,9,
10038776,Home in Queens,1,bedroom,1,1,shared,Angela,Queens,Jackson Heights,40.75203,-73.87585,Private room,60,30,145,10/7/2023,1.53,2,365,1,
34907354,Rental unit in Brooklyn,1,bedroom,1,1,shared,Erica,Brooklyn,Prospect-Lefferts Gardens,40.66289,-73.95756,Private room,70,30,80,10/7/2023,1.43,1,165,14,
1881846,Rental unit in New York,1,bedroom,3,1,shared,Ahmed,Manhattan,Midtown,40.75527,-73.96553,Private room,238,30,172,10/7/2023,1.4,1,364,4,
16402746,Rental unit in Queens,2,bedrooms,3,1,bath,Nadege,Queens,Laurelton,40.6783,-73.73684,Entire home/apt,151,30,73,10/7/2023,1.39,2,0,5,
54094489,Home in Queens,1,bedroom,1,1,shared,Fabiola,Queens,Richmond Hill,40.68879,-73.81368,Private room,98,30,32,10/7/2023,1.32,2,344,17,
16454703,Rental unit in Brooklyn,2,bedrooms,2,1,bath,J,Brooklyn,Fort Hamilton,40.61487,-74.03047,Entire home/apt,110,30,106,10/7/2023,1.25,1,161,5,
9.23163E+17,Rental unit in Brooklyn,1,bedroom,1,1.5,baths,Adrian,Brooklyn,Crown Heights,40.67660328,-73.94218806,Private room,79,30,5,10/7/2023,1.06,1,90,5,
9.61757E+17,Rental unit in New York,3,bedrooms,3,1,bath,John Michail,Manhattan,Midtown,40.75905931,-73.96950123,Entire home/apt,250,3,4,10/7/2023,1.04,1,334,4,Exempt
26249582,Rental unit in Brooklyn,2,bedrooms,2,1,bath,Arturo,Brooklyn,Brooklyn Heights,40.69964563,-73.99316343,Entire home/apt,179,30,58,10/7/2023,0.87,5,45,1,
19974905,Rental unit in Bronx,1,bedroom,1,1,shared,Esteem,Bronx,Parkchester,40.83815,-73.85849,Shared room,45,30,58,10/7/2023,0.75,2,365,26,
54036658,Rental unit in New York,1, Studio ,3,1,bath,Eduard,Manhattan,Midtown,40.74823,-73.98825,Entire home/apt,196,1,8,10/7/2023,0.73,7,144,8,Exempt
7.3322E+17,Rental unit in Brooklyn,1,bedroom,1,1,bath,Kevin,Brooklyn,Williamsburg,40.71148,-73.95538,Private room,97,1,11,10/7/2023,0.73,3,76,6,OSE-STRREG-0000833
6.78794E+17,Condo in New York,2,bedrooms,1,1.5,baths,Daniel,Manhattan,Harlem,40.82657,-73.95321,Private room,202,30,9,10/7/2023,0.55,2,186,3,
5.86718E+17,Rental unit in Queens,1,bedroom,1,1,shared,Tania,Queens,Flushing,40.76181,-73.80249,Private room,70,30,11,10/7/2023,0.52,5,358,4,
41749993,Condo in Brooklyn,1,bedroom,1,1,bath,Nick,Brooklyn,Williamsburg,40.71801,-73.95482,Entire home/apt,150,30,8,10/7/2023,0.51,1,0,3,
9.63676E+17,Rental unit in Queens ,1,bedroom,1,1,bath,Monae,Queens,Kew Gardens,40.70411745,-73.83443079,Entire home/apt,209,30,2,10/7/2023,0.5,1,90,2,
6.42756E+17,Rental unit in New York,1, Studio ,1,1,bath,Anastasia,Manhattan,Upper West Side,40.77779,-73.98547,Entire home/apt,215,30,8,10/7/2023,0.47,1,70,3,
5.95543E+17,Rental unit in Brooklyn,1, Studio ,1,1,bath,Boomerang,Brooklyn,Brooklyn Heights,40.6953,-73.99434,Entire home/apt,116,30,8,10/7/2023,0.42,52,213,4,
7.75392E+17,Rental unit in New York,1,bedroom,1,1.5,baths,Taylor,Manhattan,East Village,40.72769,-73.98933,Entire home/apt,200,30,5,10/7/2023,0.41,1,130,4,
9.14579E+17,Rental unit in New York ,1,bedroom,1,1,bath,Koichi,Manhattan,Gramercy,40.73362726,-73.98789084,Entire home/apt,47,3,2,10/7/2023,0.38,21,279,2,Exempt
8.46465E+17,Rental unit in New York ,2,bedrooms,2,1.5,baths,Boomerang,Manhattan,Chelsea,40.74631139,-73.99237424,Entire home/apt,347,30,2,10/7/2023,0.38,52,311,2,
6.89759E+17,Rental unit in New York ,1,bedroom,2,1,bath,Janice,Manhattan,Morningside Heights,40.81444,-73.96134,Entire home/apt,117,30,1,10/7/2023,0.33,2,365,1,
8.60242E+17,Rental unit in New York ,1, Studio ,1,1,bath,Isaac,Manhattan,Chelsea,40.74794012,-73.99167265,Entire home/apt,95,30,1,10/7/2023,0.33,15,352,1,
9.26343E+17,Home in The Bronx ,1,bedroom,1,1.5,shared,Jessica,Bronx,Clason Point,40.81874158,-73.86543405,Private room,36,30,1,10/7/2023,0.33,1,235,1,
6.91255E+17,Home in Brooklyn,1,bedroom,1,1,shared,Mohammad,Brooklyn,East New York,40.6712566,-73.8697709,Private room,35,30,4,10/7/2023,0.3,3,299,3,
7.64204E+17,Rental unit in The Bronx ,1,bedroom,1,1,shared,Yanela,Bronx,Kingsbridge,40.8828023,-73.8953348,Private room,56,30,2,10/7/2023,0.29,2,308,2,
47000799,Condo in New York,1,bedroom,1,1,bath,Darnell,Manhattan,Harlem,40.81521,-73.93943,Entire home/apt,105,30,4,10/7/2023,0.27,1,113,2,
7.11637E+17,Rental unit in New York,1,bedroom,1,1,bath,Jeniffer,Manhattan,Hell's Kitchen,40.7663381,-73.9890258,Entire home/apt,130,30,3,10/7/2023,0.24,139,365,2,
8530517,Rental unit in Brooklyn,2,bedrooms,2,2,baths,Benjamin,Brooklyn,Sunset Park,40.66505,-73.994,Entire home/apt,232,30,13,10/7/2023,0.22,17,280,5,
25779937,Rental unit in New York,1,bedroom,1,1,shared,Kaz,Manhattan,Harlem,40.81306,-73.94232,Private room,37,30,14,10/7/2023,0.21,93,339,4,
25944038,Rental unit in New York,1,bedroom,1,1,shared,Jose,Manhattan,Upper East Side,40.76121,-73.95962,Private room,65,30,14,10/7/2023,0.21,1,64,3,
49436100,Rental unit in New York,2,bedrooms,2,2,baths,Avi,Manhattan,Midtown,40.76442,-73.98158,Entire home/apt,250,30,4,10/7/2023,0.19,91,281,2,
1221517,Rental unit in New York,1,bedroom,1,2,shared,Sergio,Manhattan,East Harlem,40.80231,-73.93883,Private room,40,30,18,10/7/2023,0.18,5,231,3,
5.50587E+17,Rental unit in Brooklyn ,1,bedroom,1,1,shared,Blueground,Brooklyn,Williamsburg,40.70835,-73.95636,Private room,65,30,2,10/7/2023,0.14,4,83,1,
14692459,Rental unit in New York,2,bedrooms,3,1,bath,The Local Stay,Manhattan,Upper East Side,40.78183,-73.9461,Entire home/apt,91,30,11,10/7/2023,0.13,68,218,2,
28671495,Rental unit in Brooklyn,1,bedroom,1,1,shared,Dr.Julien,Brooklyn,East Flatbush,40.65399,-73.93633,Private room,61,30,5,10/7/2023,0.11,56,338,3,
51843468,Rental unit in New York ,2,bedrooms,3,1,bath,Ellie And Jeff,Manhattan,Midtown,40.75259,-73.97227,Entire home/apt,310,30,2,10/7/2023,0.11,8,87,1,
6.42005E+17,Rental unit in New York,1,bedroom,1,1,shared,Cui Miu,Manhattan,East Harlem,40.80002,-73.94409,Private room,80,30,114,10/6/2023,5.93,1,95,58,
43497512,Rental unit in Brooklyn,1,bedroom,2,1,shared,Jose,Brooklyn,Williamsburg,40.70813,-73.96076,Private room,150,30,54,10/6/2023,4.14,1,0,47,
53109727,Home in Brooklyn,1,bedroom,1,1,shared,Qiulan,Brooklyn,Sunset Park,40.64519,-74.00083,Private room,61,30,42,10/6/2023,3.97,2,365,42,
6.62468E+17,Rental unit in Queens,1,bedroom,1,1,shared,Jackson,Queens,Long Island City,40.76028,-73.93271,Private room,109,30,65,10/6/2023,3.56,1,89,32,
7.22417E+17,Rental unit in New York,1,bedroom,2,1,bath,David,Manhattan,Upper West Side,40.78836,-73.96834,Entire home/apt,245,30,47,10/6/2023,3.07,9,0,34,
24372429,Condo in Brooklyn,2,bedrooms,2,1,bath,Chris,Brooklyn,Bushwick,40.68612,-73.9141,Entire home/apt,299,30,201,10/6/2023,2.89,1,71,32,
7.71962E+17,Rental unit in Queens,1,bedroom,1,1,shared,Camila,Queens,Sunnyside,40.742223,-73.92331,Private room,90,30,32,10/6/2023,2.45,1,0,29,
3696043,Rental unit in Brooklyn,1,bedroom,4,1,bath,Kevin,Brooklyn,Brownsville,40.66771,-73.92333,Entire home/apt,75,30,263,10/6/2023,2.3,1,33,21,
50831853,Home in Queens,3,bedrooms,4,1,bath,Jaime,Queens,Woodside,40.7432,-73.91095,Entire home/apt,300,30,67,10/6/2023,2.23,2,89,21,
5.90494E+17,Rental unit in Brooklyn,1,bedroom,1,1,shared,Chloe,Brooklyn,Bushwick,40.700974,-73.939529,Private room,114,30,43,10/6/2023,2.05,1,180,15,
7.0939E+17,Home in Brooklyn,1,bedroom,1,1,shared,Sara,Brooklyn,Bushwick,40.68877,-73.91662,Private room,99,30,32,10/6/2023,1.99,1,274,21,
5.97013E+17,Rental unit in Brooklyn,1, Studio ,2,1,private,Trina,Brooklyn,Bedford-Stuyvesant,40.69062,-73.93086,Private room,213,30,39,10/6/2023,1.92,1,270,16,
38282162,Rental unit in New York,1,bedroom,1,1,shared,Jk,Manhattan,Upper West Side,40.8027,-73.96358,Private room,110,30,90,10/6/2023,1.71,2,86,22,
22058586,Rental unit in Brooklyn ,1,bedroom,1,2,shared,Ervita,Brooklyn,Prospect-Lefferts Gardens,40.66234,-73.95273,Private room,59,30,122,10/6/2023,1.65,7,35,13,
39903508,Rental unit in Staten Island,2,bedrooms,1,1,shared,Daniel,Staten Island,New Springville,40.59339,-74.16128,Private room,150,30,70,10/6/2023,1.58,1,179,8,
7.0939E+17,Rental unit in Queens,1,bedroom,2,1,bath,Annabel,Queens,East Elmhurst,40.75896,-73.88582,Entire home/apt,130,30,24,10/6/2023,1.55,2,178,17,
9.39855E+17,Rental unit in The Bronx,1,bedroom,1,1,bath,Sadiq,Bronx,Edenwald,40.891296,-73.8423313,Private room,70,30,6,10/6/2023,1.4,3,365,6,
43499730,Rental unit in Brooklyn,1, Studio ,1,1,bath,Joshua,Brooklyn,Williamsburg,40.70988,-73.94842,Entire home/apt,150,30,55,10/6/2023,1.31,1,171,15,
21982333,Rental unit in Brooklyn ,1, Studio ,2,1,shared,Leland,Brooklyn,East New York,40.66502,-73.89084,Private room,64,30,91,10/6/2023,1.24,1,93,5,
35136809,Rental unit in Queens,1,bedroom,1,1,shared,Mina,Queens,Howard Beach,40.66815,-73.8512,Private room,62,30,64,10/6/2023,1.14,3,365,2,
38839819,Rental unit in New York,1,bedroom,1,1,shared,Jodie,Manhattan,Washington Heights,40.84623,-73.94103,Private room,86,30,56,10/6/2023,1.08,1,179,13,
9.08674E+17,Home in The Bronx,1,bedroom,1,1,bath,Stellamaris,Bronx,Williamsbridge,40.87577046,-73.85542788,Private room,50,30,5,10/6/2023,1.07,7,268,5,
28500619,Condo in Brooklyn,2,bedrooms,4,2,baths,Anthony,Brooklyn,Williamsburg,40.71767,-73.95329,Private room,300,30,64,10/6/2023,1,1,83,6,
11720001,Rental unit in New York,3,bedrooms,3,2,shared,Doris,Manhattan,Harlem,40.81459,-73.94661,Shared room,75,2,87,10/6/2023,0.93,1,93,10,OSE-STRREG-0000933
42541688,Rental unit in New York,1,bedroom,1,1,bath,Melissa,Bronx,Woodlawn,40.89886,-73.87148,Entire home/apt,110,30,14,10/6/2023,0.93,1,310,9,
9.174E+17,Rental unit in New York,1,bedroom,1,1,bath,Iv,Manhattan,West Village,40.7297835,-74.00730153,Entire home/apt,150,30,6,10/6/2023,0.92,1,126,6,
8687556,Townhouse in Brooklyn,1,bedroom,1,1,bath,Beatrice,Brooklyn,Kensington,40.64317,-73.97358,Entire home/apt,86,30,85,10/6/2023,0.91,1,64,5,
37974064,Home in Brooklyn,1,bedroom,2,1,private,Angella,Brooklyn,East Flatbush,40.63773,-73.91992,Private room,110,30,47,10/6/2023,0.89,1,145,2,
22805946,Rental unit in New York,2,bedrooms,2,1,bath,Amr,Manhattan,Midtown,40.75806,-73.96655,Entire home/apt,240,30,22,10/6/2023,0.85,1,180,2,
38178779,Home in Brooklyn,1,bedroom,1,1,shared,Dionne,Brooklyn,Cypress Hills,40.68672,-73.87607,Private room,100,30,42,10/6/2023,0.82,1,0,10,
42831981,Rental unit in Brooklyn,1,bedroom,1,1,shared,Leidi,Brooklyn,Sunset Park,40.64351559,-74.02014151,Private room,45,30,35,10/6/2023,0.82,3,90,19,
17654611,Rental unit in Queens,1,bedroom,1,1,shared,Lunara,Queens,Long Island City,40.74299,-73.94882,Private room,77,30,63,10/6/2023,0.76,1,101,12,
23273907,Rental unit in Brooklyn,1,bedroom,1,1,shared,Lana,Brooklyn,Bath Beach,40.6055151,-74.0165235,Private room,40,30,52,10/6/2023,0.73,2,176,1,
6.30495E+17,Condo in Brooklyn,3,bedrooms,3,3,baths,Jonathan,Brooklyn,Crown Heights,40.67846,-73.95295,Entire home/apt,200,30,14,10/6/2023,0.71,1,4,6,
5.51497E+17,Rental unit in Queens,1,bedroom,2,1,private,Melissa,Queens,Long Island City,40.74198,-73.95422,Private room,154,30,13,10/6/2023,0.61,2,362,5,
34535182,Home in Brooklyn,1,bedroom,1,1,shared,Gladwyn,Brooklyn,Canarsie,40.6297,-73.89786,Private room,110,30,31,10/6/2023,0.55,5,29,16,
9.51607E+17,Rental unit in Brooklyn ,2,bedrooms,2,1,private,Weiyun,Brooklyn,Gravesend,40.60695054,-73.97881314,Private room,159,30,2,10/6/2023,0.48,1,239,2,
9.24523E+17,Serviced apartment in New York ,1,bedroom,1,1,bath,Urban Furnished,Manhattan,Hell's Kitchen,40.7629644,-73.9920309,Entire home/apt,140,30,2,10/6/2023,0.47,256,365,2,
54196350,Rental unit in New York,2,bedrooms,2,1,bath,Gisele,Manhattan,Upper West Side,40.78136,-73.98408,Entire home/apt,125,30,8,10/6/2023,0.36,35,365,3,
9.54306E+17,Hotel in New York ,1,bedroom,1,1,bath,Shkedy,Manhattan,Midtown,40.75128849,-73.97002241,Private room,132,1,1,10/6/2023,0.33,29,227,1,Exempt
9.64581E+17,Rental unit in Brooklyn ,2,bedrooms,2,1,bath,Shai,Brooklyn,Gowanus,40.67863,-73.99012,Entire home/apt,260,30,1,10/6/2023,0.32,1,68,1,
52170623,Rental unit in New York,1, Studio ,1,1,bath,MyNyHousing,Manhattan,Chelsea,40.74096,-73.99804,Entire home/apt,120,30,4,10/6/2023,0.16,60,364,2,
22064262,Rental unit in New York,1, Studio ,1,1,bath,Stanley,Manhattan,Murray Hill,40.74926,-73.97643,Entire home/apt,120,30,10,10/6/2023,0.15,83,364,1,
30749019,Home in Queens,2,bedrooms,2,1,shared,Malca,Queens,Kew Gardens Hills,40.7183,-73.81433,Private room,59,30,5,10/6/2023,0.08,2,360,2,
19674497,Rental unit in Brooklyn,2,bedrooms,2,1,bath,Ash,Brooklyn,Prospect Heights,40.6801,-73.96434,Entire home/apt,420,30,5,10/6/2023,0.06,2,365,2,
28786900,Rental unit in Brooklyn,5,bedrooms,1,2,shared,Bryan,Brooklyn,East Flatbush,40.65239,-73.94354,Private room,65,30,4,10/6/2023,0.06,4,365,1,
7.36479E+17,Rental unit in Brooklyn,1,bedroom,1,1,shared,Frantz,Brooklyn,South Slope,40.66479,-73.98209,Private room,90,30,53,10/5/2023,3.55,1,0,37,
8.55033E+17,Rental unit in New York,3,bedrooms,3,1,bath,Yessica,Manhattan,Washington Heights,40.85222905,-73.93081376,Entire home/apt,188,30,31,10/5/2023,3.32,3,23,31,
50526813,Rental unit in Staten Island,1,bedroom,1,1,private,Bright,Staten Island,Clifton,40.61717,-74.07848,Private room,70,30,99,10/5/2023,3.21,3,364,31,
26449881,Rental unit in Brooklyn,1,bedroom,1,1,bath,Kendall,Brooklyn,Williamsburg,40.71157,-73.94953,Entire home/apt,362,30,53,10/5/2023,2.84,1,284,30,
5.479E+17,Home in Bronx,2,bedrooms,2,1,bath,Kristopher,Bronx,Allerton,40.86591,-73.85396,Entire home/apt,150,30,63,10/5/2023,2.78,1,179,28,
20016090,Rental unit in Brooklyn,1,bedroom,1,1,bath,Sara,Brooklyn,Bedford-Stuyvesant,40.69068,-73.94357,Entire home/apt,98,30,210,10/5/2023,2.7,1,262,25,
46468503,Rental unit in New York,1,bedroom,1,1,shared,Bel And,Manhattan,Roosevelt Island,40.76139,-73.95127,Private room,124,30,81,10/5/2023,2.63,1,160,30,
53081378,Rental unit in Queens,2,bedrooms,4,1,bath,Bruce,Queens,Glendale,40.70549,-73.87313,Entire home/apt,114,30,62,10/5/2023,2.36,10,365,18,
18729143,Loft in Brooklyn,1,bedroom,1,1,shared,Sam,Brooklyn,Williamsburg,40.71733,-73.95445,Private room,58,30,178,10/5/2023,2.2,4,11,16,
7.54339E+17,Home in Queens,1,bedroom,1,1,private,Pamella,Queens,Arverne,40.59588,-73.79824,Private room,101,30,29,10/5/2023,2.07,1,333,23,
6.3856E+17,Rental unit in Bronx,1,bedroom,1,1,shared,Alexis,Bronx,Fordham,40.854424,-73.898941,Private room,40,30,34,10/5/2023,1.84,3,51,18,
7.52215E+17,Rental unit in New York,1,bedroom,1,1,shared,Alvaro,Manhattan,Washington Heights,40.83569,-73.94733,Private room,59,30,25,10/5/2023,1.84,3,82,21,
7.15269E+17,Home in Queens,1,bedroom,1,1,private,Priscila,Queens,Flushing,40.76137223,-73.80526051,Private room,50,30,27,10/5/2023,1.7,1,365,16,
24059751,Home in Flushing ,1,bedroom,1,2,shared,Bing,Queens,Flushing,40.75373,-73.81579,Private room,50,30,102,10/5/2023,1.45,8,322,6,
8.59119E+17,Rental unit in New York,1, Studio ,2,1,bath,Alberto Fernando,Manhattan,Midtown,40.74814723,-73.98865125,Entire home/apt,105,1,13,10/5/2023,1.4,4,265,13,Exempt
8.41129E+17,Rental unit in The Bronx,2,bedrooms,3,1,bath,Katelyn,Bronx,Schuylerville,40.84087113,-73.83319272,Entire home/apt,99,30,12,10/5/2023,1.36,4,365,12,
7.97295E+17,Home in Brooklyn,2,bedrooms,2,1,bath,Mohammad,Brooklyn,Canarsie,40.64032284,-73.90373571,Entire home/apt,155,30,16,10/5/2023,1.32,1,364,16,
8.31321E+17,Townhouse in New York,7,bedrooms,8,5,baths,Jessica,Manhattan,Harlem,40.82072621,-73.94568975,Entire home/apt,1072,3,7,10/5/2023,1.17,4,347,7,Exempt
38906145,Loft in Brooklyn,1,bedroom,1,2,shared,K,Brooklyn,Bedford-Stuyvesant,40.69647,-73.94783,Private room,48,30,55,10/5/2023,1.08,4,46,10,
7.90133E+17,Home in Queens,1,bedroom,1,1,shared,Mohammed,Queens,Ozone Park,40.67432149,-73.85940222,Private room,65,30,13,10/5/2023,1.05,4,95,12,
10540876,Rental unit in New York,1,bedroom,1,1,bath,Char,Manhattan,Harlem,40.80445,-73.95223,Entire home/apt,131,30,87,10/5/2023,0.93,1,112,2,
10769752,Rental unit in Brooklyn,1,bedroom,1,1,shared,Ninell,Brooklyn,Flatbush,40.65247,-73.96313,Private room,60,30,86,10/5/2023,0.89,2,364,12,
1534212,Rental unit in Brooklyn,1,bedroom,3,1,bath,Alex,Brooklyn,Sheepshead Bay,40.583683,-73.958626,Entire home/apt,99,30,91,10/5/2023,0.77,4,305,5,
8.23353E+17,Home in Staten Island,1,bedroom,1,1,bath,Elisa,Staten Island,Emerson Hill,40.6007811,-74.1336044,Entire home/apt,120,30,8,10/5/2023,0.75,1,165,8,
6.74356E+17,Rental unit in Brooklyn,1,bedroom,1,1,shared,Jemar Ira,Brooklyn,Brownsville,40.6568996,-73.9130071,Shared room,135,30,12,10/5/2023,0.73,18,365,8,
13332816,Rental unit in New York,1,bedroom,1,1,bath,Pamela,Manhattan,East Village,40.73114,-73.98629,Entire home/apt,153,30,65,10/5/2023,0.7,1,66,9,
7.44909E+17,Rental unit in New York,9,bedrooms,12,3,baths,Jude,Manhattan,Harlem,40.8174733,-73.9441909,Entire home/apt,959,1,4,10/5/2023,0.55,12,334,4,Exempt
7.7974E+17,Rental unit in New York ,1,bedroom,1,1,private,Ada Azra,Manhattan,Washington Heights,40.84577685,-73.93847408,Private room,120,30,2,10/5/2023,0.48,2,151,2,
13183826,Rental unit in Brooklyn,1,bedroom,1,1,shared,Sasha,Brooklyn,Bensonhurst,40.60357,-73.9942,Private room,45,30,32,10/5/2023,0.37,1,66,8,
40212454,Condo in New York,1,bedroom,2,1,shared,Nevan,Manhattan,Upper West Side,40.7839,-73.97317,Private room,85,30,13,10/5/2023,0.37,1,179,3,
32801102,Rental unit in New York,1,bedroom,2,1,bath,Gia,Manhattan,Kips Bay,40.74215,-73.97811,Entire home/apt,239,30,20,10/5/2023,0.35,1,68,2,
20615932,Rental unit in Brooklyn,1,bedroom,1,1,bath,Jonathan,Brooklyn,Bushwick,40.6966,-73.91493,Entire home/apt,90,30,26,10/5/2023,0.34,1,251,3,
736187,Rental unit in Brooklyn,1,bedroom,1,1,bath,Dawn,Brooklyn,Greenpoint,40.72516,-73.95004,Private room,54,30,44,10/5/2023,0.33,2,300,4,
31726939,Rental unit in New York ,1,bedroom,1,1,bath,Blueground,Manhattan,Tribeca,40.71579,-74.00587,Entire home/apt,317,31,1,10/5/2023,0.32,713,325,1,
8.47915E+17,Rental unit in New York ,1,bedroom,1,1,shared,Desmond,Manhattan,Lower East Side,40.71989,-73.99163,Private room,64,30,1,10/5/2023,0.32,3,88,1,
8.71703E+17,Rental unit in Queens ,1,bedroom,1,1,shared,Kristina,Queens,Ridgewood,40.70754283,-73.89673097,Private room,41,30,1,10/5/2023,0.32,4,364,1,
9.12231E+17,Rental unit in New York ,2,bedrooms,2,1,bath,Hannah M.,Manhattan,Midtown,40.76565204,-73.98205514,Entire home/apt,165,30,1,10/5/2023,0.32,47,356,1,
9.24772E+17,Rental unit in New York ,1,bedroom,1,2,baths,Leo,Manhattan,Harlem,40.80308694,-73.95810971,Private room,50,30,1,10/5/2023,0.32,17,365,1,
9.58652E+17,Rental unit in The Bronx ,2,bedrooms,2,1,bath,Joseph,Bronx,Belmont,40.853922,-73.88496372,Entire home/apt,105,30,1,10/5/2023,0.32,5,263,1,
54164718,Townhouse in Brooklyn,2,bedrooms,2,1.5,baths,Haley,Brooklyn,Bushwick,40.69344,-73.92057,Entire home/apt,205,30,5,10/5/2023,0.27,1,0,4,
8.51748E+17,Guesthouse in Queens ,1,bedroom,1,1,bath,Mathew,Queens,Rosedale,40.66008474,-73.7289899,Entire home/apt,94,30,2,10/5/2023,0.25,2,80,2,
6.8559E+17,Loft in New York,1,bedroom,1,1,bath,J,Manhattan,Chelsea,40.74838,-74.00643,Entire home/apt,108,30,3,10/5/2023,0.21,3,180,2,
32913140,Loft in Brooklyn,2,bedrooms,2,1,bath,Wayne,Brooklyn,Red Hook,40.67974,-74.00985,Entire home/apt,200,30,6,10/5/2023,0.15,1,178,1,
2314553,Serviced apartment in Brooklyn,1, Studio ,1,1,bath,Vida,Brooklyn,Greenpoint,40.72735,-73.94015,Entire home/apt,139,30,9,10/5/2023,0.1,18,365,2,
